"PolarAngle","vtkOriginalPointIds","Points:0","Points:1","Points:2"
165.54,56110,57.037,29.57,99.292
165.35,56111,57.124,29.579,99.433
139.8,56112,65.843,29.283,97.683
137.07,56113,65.768,29.313,97.802
131.65,56114,68.637,27.501,93.461
132.53,56115,68.734,27.38,93.447
0,56116,69.011,27.133,92.841
0,56117,69.144,26.917,92.893
170.04,56120,54.5,28.939,98.453
171.08,56121,54.406,28.909,98.677
170.21,56122,54.576,28.963,98.588
165.33,56123,56.918,29.529,99.593
165.33,56124,56.89,29.534,99.39
145.21,56125,65.988,29.222,97.428
140.46,56126,65.914,29.252,97.556
132.27,56127,68.464,27.679,93.605
131.72,56128,68.564,27.554,93.64
0,56129,69.221,26.764,92.991
0,56130,69.272,26.646,93.075
172.46,56134,54.295,28.872,98.859
170.27,56135,54.689,28.997,98.693
171.04,56136,54.535,28.947,98.873
170.53,56137,54.722,29.006,98.815
165.33,56138,56.717,29.479,99.74
165.33,56139,56.697,29.487,99.53
149.09,56140,66.152,29.145,97.176
146.08,56141,66.064,29.186,97.301
131.19,56142,68.287,27.849,93.74
132.15,56143,68.384,27.737,93.781
173.35,56148,54.383,28.898,99.045
170.56,56149,54.798,29.026,98.918
170.94,56150,54.61,28.967,99.078
170.43,56151,54.791,29.023,99.036
165.33,56152,56.517,29.428,99.881
165.33,56153,56.487,29.433,99.678
149.85,56154,66.353,29.044,96.893
149.37,56155,66.248,29.096,97.052
134.08,56156,68.096,27.998,94.026
132.8,56157,68.082,27.984,94.201
134.59,56158,67.983,28.092,94.117
131.29,56159,68.18,27.937,93.872
0,56161,69.448,26.338,92.978
171.45,56172,54.458,28.917,99.246
169.8,56173,54.832,29.032,99.142
169.78,56174,54.675,28.982,99.284
169.77,56175,54.854,29.036,99.257
166.01,56176,56.353,29.386,99.984
166.23,56177,56.258,29.373,99.836
150.22,56178,66.291,29.086,96.762
151.38,56179,66.423,29.011,96.716
151.16,56180,66.298,29.087,96.617
139.77,56181,67.887,28.166,94.216
139.63,56182,67.908,28.125,94.35
140.76,56183,67.791,28.235,94.322
169.76,56197,54.524,28.931,99.457
169.78,56198,54.925,29.052,99.37
169.77,56199,54.726,28.992,99.45
169.77,56200,54.892,29.038,99.516
166.85,56201,56.056,29.326,99.836
167.52,56202,55.961,29.294,99.981
167.36,56203,55.894,29.289,99.793
151.77,56204,66.499,28.97,96.599
151.79,56205,66.412,29.025,96.548
145.98,56206,67.689,28.304,94.449
148.12,56207,67.766,28.22,94.558
147.83,56208,67.69,28.273,94.649
170.38,56219,54.656,28.964,99.629
169.67,56220,54.852,29.022,99.614
168.63,56221,55.783,29.244,100.1
168.28,56222,55.674,29.224,99.962
151.91,56223,66.531,28.957,96.437
152.36,56224,66.745,28.823,96.387
152.63,56225,66.655,28.884,96.352
149.25,56226,67.539,28.357,94.953
149.37,56227,67.555,28.321,95.113
149.4,56228,67.422,28.433,95.095
148.74,56229,67.601,28.328,94.78
171.39,56241,54.548,28.924,99.801
169.56,56242,54.837,29.014,99.7
169.5,56243,54.761,28.986,99.827
169.4,56244,54.947,29.042,99.767
168.53,56245,55.428,29.162,99.95
169.02,56246,55.417,29.151,100.1
169.32,56247,55.234,29.106,100.04
152.8,56248,66.769,28.814,96.24
153.4,56249,66.855,28.764,96.105
153.29,56250,66.996,28.67,96.004
151.53,56251,67.237,28.543,95.406
150.42,56252,67.367,28.449,95.325
169.04,56262,54.634,28.942,99.949
169.37,56263,54.988,29.046,99.898
169.05,56264,54.793,28.985,100.01
169.37,56265,55.127,29.082,99.958
169.01,56266,55,29.039,100.08
153,56267,67.079,28.624,95.8
151.9,56268,67.16,28.581,95.604
206.46,56699,70.796,10.044,98.303
206.18,56700,70.795,10.049,98.44
206.32,56701,70.747,9.9048,98.335
210.99,56702,70.828,10.141,98.207
210.39,56703,70.839,10.189,98.413
217.95,56704,70.873,10.287,98.186
219.48,56705,70.882,10.342,98.369
222.77,56706,70.898,10.381,98.238
206.95,56720,70.758,9.9442,98.521
206.9,56721,70.776,10.002,98.662
206.94,56722,70.72,9.8445,98.678
226.23,56723,70.934,10.564,98.446
225.41,56724,70.921,10.48,98.282
227.19,56725,70.943,10.581,98.316
206.71,56737,70.7,9.7879,98.844
229.61,56738,70.974,10.784,98.496
228.42,56739,70.961,10.679,98.353
228.85,56740,70.981,10.78,98.274
207.52,56756,70.671,9.6964,98.885
205.26,56757,70.691,9.7534,98.969
208.73,56758,70.655,9.6481,98.961
228.68,56759,71.003,10.971,98.438
228.42,56760,71.024,11.174,98.492
238.62,56761,71.003,12.173,98.442
213.46,56772,70.625,9.5694,99.046
227.15,56773,71.041,11.3,98.348
226.87,56774,71.046,11.464,98.423
231.66,56775,71.028,11.969,98.487
237.43,56776,71.008,12.151,98.332
230.87,56777,71.026,12.02,98.324
213.65,56782,70.604,9.521,99.132
214.26,56783,70.563,9.4307,99.2
225.61,56784,71.052,11.574,98.316
225.29,56785,71.049,11.729,98.334
230.16,56786,71.039,11.875,98.366
215.57,56792,70.509,9.3051,99.271
214.55,56793,70.513,9.3207,99.472
215.75,56794,70.478,9.2344,99.399
215.34,56805,70.446,9.1677,99.535
214.34,56806,70.456,9.2061,99.752
215.01,56807,70.404,9.0793,99.665
214.26,56826,70.376,9.0329,99.853
213.9,56827,70.346,8.9805,100.05
213.79,56846,70.275,8.8342,100.1
210.11,56847,70.214,8.7144,100.16
207.85,56848,70.187,8.6785,100.33
206.67,56859,70.121,8.5527,100.36
203.42,56860,70.057,8.437,100.4
200.51,56861,69.955,8.291,100.67
200.75,56862,69.993,8.3364,100.51
200.42,56863,69.93,8.2348,100.59
199.42,56872,69.867,8.146,100.7
198.34,56873,69.796,8.055,100.86
197.66,56880,69.711,7.9234,100.88
196.18,56881,69.64,7.8468,101.04
193.56,56890,69.591,7.8257,101.29
193.95,56891,69.552,7.746,101.18
0,56897,67.474,5.6056,99.45
193.18,56899,69.528,7.7439,101.33
191.89,56900,69.493,7.7219,101.44
0,56917,67.53,5.6182,99.795
189.43,56918,69.421,7.6453,101.52
0,56937,67.454,5.5424,100.01
0,56938,67.594,5.6594,99.928
0,56939,67.726,5.759,100.02
0,56940,67.594,5.6443,100.16
0,56941,67.766,5.7839,100.14
186.91,56942,69.33,7.559,101.65
0,56970,67.632,5.6634,100.42
0,56971,67.74,5.7562,100.28
0,56972,67.763,5.7704,100.4
186.35,56973,69.236,7.4199,101.61
184.4,56974,69.219,7.4375,101.74
185.43,56975,69.131,7.3001,101.66
0,56991,67.55,5.5929,100.59
0,56992,67.791,5.7918,100.51
0,56993,67.691,5.7086,100.64
0,56994,67.82,5.8157,100.62
190.1,56995,69.03,7.1838,101.71
0,57015,67.584,5.6213,100.79
0,57016,67.841,5.8346,100.72
0,57017,67.727,5.741,100.85
0,57018,67.854,5.8474,100.82
271.24,57019,68.929,7.0785,101.77
0,57038,67.628,5.6642,101
0,57039,67.849,5.8469,100.91
0,57040,67.779,5.7952,101.05
0,57041,67.923,5.9146,100.98
358.86,57042,68.646,6.7678,101.86
288.02,57043,68.783,6.9152,101.81
0,57060,67.685,5.725,101.21
0,57061,67.909,5.9109,101.1
0,57062,67.847,5.8698,101.26
0,57063,67.98,5.9818,101.19
73.802,57064,68.51,6.5691,101.65
98.539,57065,68.422,6.5012,101.78
100.69,57066,68.406,6.4614,101.67
11.195,57067,68.583,6.6715,101.76
164.85,57068,68.505,6.6109,101.86
0,57083,67.742,5.794,101.41
0,57084,68.014,6.0315,101.35
0,57085,67.884,5.9219,101.43
0,57086,68.125,6.1533,101.48
0,57087,67.98,6.0268,101.55
0,57088,68.225,6.2692,101.61
0,57089,68.079,6.1416,101.69
0,57090,68.313,6.3793,101.73
170.59,57091,68.19,6.2752,101.82
0,57104,67.827,5.8931,101.6
0,57105,67.916,5.9983,101.75
0,57106,68.029,6.1308,101.88
158.31,57266,58.754,29.909,96.553
159.01,57267,58.668,29.903,96.838
157.31,57268,58.577,29.889,96.723
154.02,57269,58.99,29.939,96.544
156.09,57270,58.846,29.925,96.75
151.59,57271,59.209,29.966,96.579
155.25,57272,59.025,29.948,96.806
150.39,57273,59.433,29.991,96.605
149.3,57274,59.656,30.014,96.635
148.84,57275,59.868,30.034,96.68
143.85,57276,60.069,30.051,96.774
147.08,57277,60.254,30.065,96.89
146.44,57278,60.45,30.077,97.005
145.69,57279,60.632,30.086,97.152
143.55,57280,60.805,30.093,97.309
139.09,57281,60.977,30.096,97.47
134.57,57282,61.142,30.096,97.671
133.14,57283,61.297,30.092,97.871
